,HWT_SUBSCRIBER,CUSTOMER_SERVICE_TICKETS_CNT,MOBILE_NUMBER_SUPPLIED,MEALS_CANCEL_BEFORE_NOON,SPECIFIED_TASTE_AND_PREFERENCES,PC_LOGINS_CNT,WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT,PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE,fe_MEAL_CHOICE_SPECIFICITY,fe_SUBSCRIPTIONS_SYNERGY,flag_WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT_lo,flag_PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE_hi,fe_CUSTOMER_COMPANY_ge,fe_CUSTOMER_COMPANY_gmail,fe_CUSTOMER_COMPANY_homedepot,fe_CUSTOMER_COMPANY_mmm,fe_CUSTOMER_COMPANY_pg,fe_CUSTOMER_COMPANY_protonmail,fe_CUSTOMER_COMPANY_yahoo,fe_CUSTOMER_DOMAIN_for_proft_domain
522,1,0.3529411764705882,1.0,0.15384615384615385,1,0.6666666666666667,0.13461538461538464,0.5555555555555556,0.07476635514018691,1,1,1,0,0,0,0,0,0,0,0
523,1,0.3529411764705882,1.0,0.07692307692307693,1,0.9999999999999998,0.19230769230769232,0.5555555555555556,0.02631578947368421,1,1,1,0,0,0,0,0,0,0,0
524,1,0.2941176470588235,1.0,0.0,1,0.6666666666666667,0.19230769230769232,0.7777777777777778,0.042105263157894736,1,1,1,0,0,0,0,0,0,0,0
525,1,0.1764705882352941,1.0,0.15384615384615385,1,0.33333333333333326,0.2692307692307693,0.6666666666666667,0.1176470588235294,1,1,1,0,0,0,0,0,0,1,0
526,1,0.4117647058823529,1.0,0.23076923076923078,0,0.6666666666666667,0.15384615384615385,0.6666666666666667,0.047058823529411764,1,1,1,0,0,0,0,0,0,1,0
527,1,0.47058823529411764,1.0,0.3076923076923077,1,0.0,0.0,0.7777777777777778,0.05555555555555555,1,1,1,0,0,0,0,0,1,0,0
528,1,0.1764705882352941,0.0,0.07692307692307693,1,0.6666666666666667,0.0,0.5555555555555556,0.19444444444444445,1,1,1,0,1,0,0,0,0,0,0
529,1,0.23529411764705882,1.0,0.07692307692307693,1,0.6666666666666667,0.038461538461538464,0.7777777777777778,0.03333333333333333,1,1,1,0,0,0,0,0,0,1,0
530,1,0.6470588235294117,1.0,0.15384615384615385,1,0.6666666666666667,0.0,0.7777777777777778,0.3333333333333333,1,1,1,0,0,0,0,0,0,1,0
531,1,0.23529411764705882,1.0,0.23076923076923078,1,0.33333333333333326,0.0,0.6666666666666667,0.2903225806451613,1,1,1,0,0,0,0,0,0,0,0
532,1,0.6470588235294117,1.0,0.07692307692307693,1,0.6666666666666667,0.7884615384615385,0.5555555555555556,0.6153846153846154,0,0,1,0,0,0,0,0,0,0,0
533,1,0.3529411764705882,1.0,0.07692307692307693,0,0.9999999999999998,0.19230769230769232,0.7777777777777778,0.040816326530612235,1,1,1,0,0,0,0,0,0,0,0
534,1,0.3529411764705882,1.0,0.0,0,0.33333333333333326,0.0,0.6666666666666667,0.10714285714285714,1,1,1,0,0,0,0,0,0,1,0
535,1,0.23529411764705882,0.0,0.0,1,0.9999999999999998,0.0,0.7777777777777778,0.032786885245901634,1,1,1,0,0,0,0,0,0,1,0
536,1,0.3529411764705882,1.0,0.0,1,0.33333333333333326,0.0,0.6666666666666667,0.0273972602739726,1,1,1,0,0,0,0,0,0,0,0
537,1,0.3529411764705882,0.0,0.0,1,0.6666666666666667,0.19230769230769232,0.5555555555555556,0.039735099337748346,1,1,1,0,0,0,0,0,0,0,0
538,1,0.3529411764705882,0.0,0.23076923076923078,1,0.33333333333333326,0.17307692307692307,0.6666666666666667,0.047619047619047616,1,1,1,0,0,0,0,0,1,0,0
539,1,0.4117647058823529,1.0,0.07692307692307693,1,0.6666666666666667,0.057692307692307696,0.6666666666666667,0.02884615384615385,1,1,1,0,0,0,0,0,1,0,0
540,1,0.2941176470588235,0.0,0.07692307692307693,0,0.33333333333333326,0.038461538461538464,0.5555555555555556,0.015873015873015872,1,1,1,0,0,0,0,0,0,0,0
541,1,0.3529411764705882,1.0,0.0,1,0.6666666666666667,0.0,0.7777777777777778,0.027027027027027032,1,1,1,0,0,0,0,0,0,1,0
542,1,0.6470588235294117,1.0,0.3076923076923077,1,0.6666666666666667,0.17307692307692307,0.7777777777777778,0.5384615384615384,1,1,1,0,0,0,0,0,0,1,0
543,1,0.5882352941176471,1.0,0.0,1,0.6666666666666667,0.0,0.7777777777777778,0.3076923076923077,1,1,1,0,0,0,0,0,1,0,0
544,1,0.47058823529411764,1.0,0.07692307692307693,1,0.6666666666666667,0.0,0.5555555555555556,0.03636363636363636,1,1,1,0,0,0,0,0,1,0,0
545,1,0.4117647058823529,1.0,0.15384615384615385,0,0.6666666666666667,0.25,0.7777777777777778,0.07692307692307693,1,1,1,0,0,0,0,0,1,0,0
546,1,0.5294117647058824,0.0,0.07692307692307693,1,0.6666666666666667,0.2692307692307693,0.7777777777777778,0.0446927374301676,1,1,1,0,0,0,0,0,0,1,0
547,1,0.23529411764705882,1.0,0.0,0,0.33333333333333326,0.7307692307692308,0.5555555555555556,0.03636363636363636,0,0,1,0,0,0,0,0,0,1,0
548,1,0.2941176470588235,1.0,0.0,1,0.6666666666666667,0.09615384615384616,0.6666666666666667,0.05,1,1,1,0,1,0,0,0,0,0,0
549,1,0.3529411764705882,1.0,0.07692307692307693,1,0.6666666666666667,0.25,0.5555555555555556,0.17857142857142858,1,1,1,0,0,0,0,0,0,1,0
550,1,0.3529411764705882,1.0,0.0,1,0.33333333333333326,0.019230769230769232,0.6666666666666667,0.048,1,1,1,0,0,0,0,0,0,1,0
551,1,0.23529411764705882,1.0,0.0,1,0.6666666666666667,0.019230769230769232,0.5555555555555556,0.04,1,1,1,0,1,0,0,0,0,0,0
552,1,0.4117647058823529,1.0,0.46153846153846156,1,0.33333333333333326,0.019230769230769232,0.5555555555555556,0.035874439461883414,1,1,1,0,1,0,0,0,0,0,0
553,1,0.3529411764705882,1.0,0.15384615384615385,0,0.33333333333333326,0.13461538461538464,0.7777777777777778,0.008130081300813009,1,1,1,0,0,0,0,0,0,0,0
554,1,0.3529411764705882,1.0,0.07692307692307693,0,0.9999999999999998,0.0,0.5555555555555556,0.04878048780487805,1,1,1,0,0,0,0,0,0,0,0
555,1,0.4117647058823529,1.0,0.23076923076923078,0,0.33333333333333326,0.17307692307692307,0.5555555555555556,0.040404040404040414,1,1,1,0,0,0,0,0,0,0,0
556,1,0.5882352941176471,1.0,0.0,1,0.6666666666666667,0.9423076923076924,0.7777777777777778,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,0
557,1,0.1764705882352941,1.0,0.0,0,0.6666666666666667,0.23076923076923078,0.5555555555555556,0.020202020202020204,1,1,1,0,0,0,0,0,1,0,0
558,1,0.2941176470588235,1.0,0.0,1,0.6666666666666667,0.25,0.5555555555555556,0.03883495145631068,1,1,1,0,0,0,0,0,0,1,0
559,1,0.3529411764705882,1.0,0.23076923076923078,1,0.6666666666666667,0.038461538461538464,0.5555555555555556,0.08450704225352113,1,1,1,0,1,0,0,0,0,0,0
560,1,0.2941176470588235,1.0,0.23076923076923078,0,0.6666666666666667,0.15384615384615385,0.5555555555555556,0.030612244897959183,1,1,1,0,1,0,0,0,0,0,0
561,1,0.4117647058823529,1.0,0.3076923076923077,1,0.6666666666666667,0.25,0.7777777777777778,0.04878048780487805,1,1,1,0,0,0,0,0,0,0,0
562,1,0.4117647058823529,1.0,0.15384615384615385,1,0.33333333333333326,0.9807692307692308,0.7777777777777778,0.012195121951219513,0,0,1,0,0,0,0,0,0,1,0
563,1,0.3529411764705882,1.0,0.3076923076923077,1,0.33333333333333326,0.0,0.5555555555555556,0.057142857142857134,1,1,1,0,0,0,0,0,0,0,0
564,1,0.3529411764705882,1.0,0.0,1,0.33333333333333326,0.23076923076923078,0.5555555555555556,0.03773584905660377,1,1,1,0,0,0,0,0,0,0,0
565,1,0.2941176470588235,1.0,0.07692307692307693,1,0.33333333333333326,0.038461538461538464,0.7777777777777778,0.09090909090909093,1,1,1,0,0,0,0,0,0,0,0
566,1,0.1764705882352941,1.0,0.23076923076923078,1,0.33333333333333326,0.17307692307692307,0.6666666666666667,0.10869565217391304,1,1,1,0,0,0,0,0,1,0,0
567,1,0.1764705882352941,1.0,0.07692307692307693,1,0.6666666666666667,0.17307692307692307,0.6666666666666667,0.13513513513513514,1,1,1,0,1,0,0,0,0,0,0
568,1,0.23529411764705882,0.0,0.07692307692307693,1,0.33333333333333326,1.0,0.5555555555555556,0.05084745762711865,0,0,1,0,1,0,0,0,0,0,0
569,1,0.3529411764705882,0.0,0.0,1,0.6666666666666667,0.0,0.6666666666666667,0.06666666666666668,1,1,1,0,0,0,0,0,0,0,0
570,1,0.4117647058823529,1.0,0.23076923076923078,0,0.33333333333333326,0.019230769230769232,0.7777777777777778,0.02654867256637168,1,1,1,0,0,0,0,0,0,0,0
571,1,0.3529411764705882,1.0,0.0,1,0.6666666666666667,0.13461538461538464,0.6666666666666667,0.13846153846153847,1,1,1,0,0,0,0,0,0,0,0
572,1,0.2941176470588235,1.0,0.0,0,0.6666666666666667,0.0,0.6666666666666667,0.09411764705882353,1,1,1,0,0,0,0,0,0,0,0
573,1,0.23529411764705882,1.0,0.23076923076923078,1,0.6666666666666667,0.0,0.6666666666666667,0.014285714285714284,1,1,1,0,0,0,0,0,0,0,0
574,1,0.2941176470588235,1.0,0.0,1,0.6666666666666667,0.13461538461538464,0.5555555555555556,0.03636363636363636,1,1,1,0,0,0,0,0,0,0,0
575,1,0.47058823529411764,1.0,0.3076923076923077,1,0.33333333333333326,0.09615384615384616,0.7777777777777778,0.07792207792207792,1,1,1,0,0,0,0,0,0,0,0
576,1,0.1764705882352941,0.0,0.0,0,0.6666666666666667,0.25,0.7777777777777778,0.15555555555555556,1,1,1,0,0,0,0,0,1,0,0
577,1,0.5882352941176471,1.0,0.0,1,0.33333333333333326,0.057692307692307696,0.7777777777777778,0.4666666666666667,1,1,1,0,0,0,0,0,0,0,0
578,1,0.2941176470588235,1.0,0.3076923076923077,1,0.33333333333333326,0.42307692307692313,0.5555555555555556,0.25,0,0,1,0,1,0,0,0,0,0,0
579,1,0.4117647058823529,1.0,0.23076923076923078,1,0.9999999999999998,0.0,0.5555555555555556,0.16279069767441862,1,1,1,0,0,0,0,0,0,0,0
580,1,0.2941176470588235,1.0,0.0,1,0.33333333333333326,0.8846153846153847,0.6666666666666667,0.15217391304347827,0,0,1,0,0,0,0,0,0,0,0
581,1,0.5882352941176471,1.0,0.38461538461538464,0,0.6666666666666667,0.09615384615384616,0.5555555555555556,0.42857142857142855,1,1,1,0,0,0,0,0,0,0,0
582,1,0.47058823529411764,1.0,0.07692307692307693,1,0.6666666666666667,0.2884615384615385,0.5555555555555556,0.03910614525139665,0,0,1,0,0,0,0,0,0,1,0
583,1,0.4117647058823529,1.0,0.15384615384615385,0,0.33333333333333326,0.019230769230769232,0.7777777777777778,0.1,1,1,1,0,0,0,0,0,0,0,0
584,1,0.4117647058823529,1.0,0.23076923076923078,1,0.6666666666666667,0.25,0.6666666666666667,0.05128205128205128,1,1,1,0,0,0,0,0,0,0,0
585,1,0.3529411764705882,1.0,0.0,1,0.33333333333333326,0.15384615384615385,0.5555555555555556,0.05172413793103448,1,1,1,0,0,0,0,0,0,1,0
586,1,0.1764705882352941,1.0,0.0,1,0.33333333333333326,0.38461538461538464,0.6666666666666667,0.06,0,0,1,0,0,0,0,0,1,0,0
587,1,0.3529411764705882,1.0,0.0,1,0.33333333333333326,0.40384615384615385,0.5555555555555556,0.0379746835443038,0,0,1,0,1,0,0,0,0,0,0
588,1,0.47058823529411764,1.0,0.07692307692307693,1,0.33333333333333326,0.0,0.4444444444444445,0.02836879432624113,1,1,1,0,0,0,0,0,0,1,0
589,1,0.5294117647058824,1.0,0.38461538461538464,1,0.33333333333333326,0.07692307692307693,0.4444444444444445,0.043478260869565216,1,1,1,0,0,0,0,0,0,1,0
590,1,0.2941176470588235,1.0,0.07692307692307693,1,0.6666666666666667,0.3653846153846154,0.5555555555555556,0.14,0,0,1,0,0,0,0,0,1,0,0
591,1,0.2941176470588235,1.0,0.0,1,0.33333333333333326,0.019230769230769232,0.4444444444444445,0.053763440860215055,1,1,1,0,0,0,0,0,0,1,0
592,1,0.2941176470588235,1.0,0.07692307692307693,1,0.6666666666666667,0.09615384615384616,0.4444444444444445,0.031914893617021274,1,1,1,0,0,0,0,0,0,0,0
593,1,0.23529411764705882,1.0,0.07692307692307693,1,0.33333333333333326,0.09615384615384616,0.5555555555555556,0.030303030303030307,1,1,1,0,0,0,0,0,0,0,0
594,1,0.23529411764705882,1.0,0.0,0,0.6666666666666667,0.038461538461538464,0.5555555555555556,0.04225352112676056,1,1,1,0,0,0,0,0,0,1,0
595,1,0.5294117647058824,1.0,0.15384615384615385,1,0.6666666666666667,0.5192307692307693,0.4444444444444445,0.03658536585365853,0,0,1,0,0,0,0,0,1,0,0
596,1,0.23529411764705882,1.0,0.07692307692307693,0,0.6666666666666667,0.5961538461538461,0.4444444444444445,0.030612244897959183,0,0,1,0,0,0,0,0,0,1,0
597,1,0.5294117647058824,1.0,0.23076923076923078,1,0.0,0.25,0.6666666666666667,0.0925925925925926,1,1,1,0,0,0,0,0,0,0,0
598,1,0.23529411764705882,1.0,0.0,0,0.6666666666666667,0.21153846153846156,0.5555555555555556,0.14,1,1,1,0,0,0,0,0,0,1,0
599,1,0.5882352941176471,0.0,0.07692307692307693,1,0.6666666666666667,0.0,0.4444444444444445,0.21428571428571427,1,1,1,0,0,0,0,0,1,0,0
600,1,0.2941176470588235,1.0,0.15384615384615385,0,0.6666666666666667,0.13461538461538464,0.4444444444444445,0.03333333333333333,1,1,1,0,0,0,0,0,0,0,0
601,1,0.1764705882352941,1.0,0.15384615384615385,0,0.33333333333333326,0.17307692307692307,0.5555555555555556,0.014285714285714284,1,1,1,0,1,0,0,0,0,0,0
602,1,0.1176470588235294,0.0,0.15384615384615385,1,0.6666666666666667,0.0,0.5555555555555556,0.2258064516129032,1,1,1,0,0,0,0,0,0,1,0
603,1,0.3529411764705882,1.0,0.23076923076923078,1,0.6666666666666667,0.11538461538461539,0.4444444444444445,0.14285714285714285,1,1,1,0,1,0,0,0,0,0,0
604,1,0.5882352941176471,1.0,0.07692307692307693,0,0.33333333333333326,0.38461538461538464,0.5555555555555556,0.6923076923076923,0,0,1,0,0,0,0,0,1,0,0
605,1,0.4117647058823529,1.0,0.15384615384615385,1,0.33333333333333326,0.9807692307692308,0.6666666666666667,0.038461538461538464,0,0,1,0,0,0,0,0,0,1,0
606,1,0.23529411764705882,1.0,0.0,1,0.6666666666666667,0.2692307692307693,0.5555555555555556,0.12121212121212123,1,1,1,0,0,0,0,0,0,0,0
607,1,0.2941176470588235,0.0,0.23076923076923078,0,0.6666666666666667,0.21153846153846156,0.4444444444444445,0.19444444444444445,1,1,1,0,1,0,0,0,0,0,0
608,1,0.1764705882352941,1.0,0.15384615384615385,1,0.6666666666666667,0.8461538461538463,0.4444444444444445,0.1794871794871795,0,0,1,0,0,0,0,0,0,0,0
609,1,0.3529411764705882,1.0,0.15384615384615385,1,0.6666666666666667,0.8846153846153847,0.6666666666666667,0.033707865168539325,0,0,1,0,0,0,0,0,1,0,0
610,1,0.47058823529411764,0.0,0.3076923076923077,1,0.33333333333333326,0.0,0.4444444444444445,0.0472972972972973,1,1,1,0,0,0,0,0,0,0,0
611,1,0.6470588235294117,1.0,0.07692307692307693,0,0.6666666666666667,0.25,0.4444444444444445,0.75,1,1,1,0,0,0,0,0,0,1,0
612,1,0.3529411764705882,1.0,0.38461538461538464,0,0.33333333333333326,0.23076923076923078,0.6666666666666667,0.017699115044247787,1,1,1,0,0,0,0,0,0,0,0
613,1,0.23529411764705882,1.0,0.0,0,0.6666666666666667,0.13461538461538464,0.4444444444444445,0.10344827586206896,1,1,1,0,0,0,0,0,0,1,0
614,1,0.3529411764705882,1.0,0.07692307692307693,1,0.33333333333333326,0.25,0.6666666666666667,0.07407407407407407,1,1,1,0,0,0,0,0,1,0,0
615,1,0.3529411764705882,1.0,0.07692307692307693,1,0.6666666666666667,0.17307692307692307,0.6666666666666667,0.04411764705882353,1,1,1,0,0,0,0,0,0,0,0
616,1,0.23529411764705882,1.0,0.0,1,0.6666666666666667,0.13461538461538464,0.5555555555555556,0.15217391304347827,1,1,1,0,0,0,0,0,0,1,0
617,1,0.1764705882352941,1.0,0.0,0,0.33333333333333326,0.0,0.5555555555555556,0.057142857142857134,1,1,1,0,0,0,0,0,0,0,0
618,1,0.23529411764705882,1.0,0.07692307692307693,1,0.33333333333333326,0.7115384615384616,0.6666666666666667,0.05172413793103448,0,0,1,0,0,0,0,0,0,0,0
619,1,0.5294117647058824,1.0,0.23076923076923078,0,0.33333333333333326,0.42307692307692313,0.5555555555555556,0.03296703296703297,0,0,1,0,0,0,0,0,0,0,0
620,1,0.1764705882352941,0.0,0.15384615384615385,1,0.6666666666666667,0.25,0.4444444444444445,0.015384615384615384,1,1,1,0,1,0,0,0,0,0,0
621,1,0.4117647058823529,1.0,0.15384615384615385,1,0.0,0.2692307692307693,0.6666666666666667,0.09803921568627452,1,1,1,0,0,0,0,0,0,1,0
622,1,0.1176470588235294,0.0,0.07692307692307693,1,0.6666666666666667,0.21153846153846156,0.5555555555555556,0.020408163265306117,1,1,1,0,0,0,0,0,0,0,0
623,1,0.5882352941176471,1.0,0.23076923076923078,0,0.9999999999999998,0.2692307692307693,0.4444444444444445,0.4166666666666667,1,1,1,0,0,0,0,0,0,0,0
624,1,0.23529411764705882,1.0,0.0,1,0.33333333333333326,0.25,0.4444444444444445,0.020408163265306117,1,1,1,0,0,0,0,0,0,0,0
625,1,0.23529411764705882,0.0,0.0,1,0.33333333333333326,0.13461538461538464,0.6666666666666667,0.22857142857142854,1,1,1,0,0,0,0,0,0,1,0
626,1,0.47058823529411764,1.0,0.07692307692307693,1,0.33333333333333326,0.13461538461538464,0.6666666666666667,0.04225352112676056,1,1,1,0,0,0,0,0,0,0,0
627,1,0.4117647058823529,1.0,0.07692307692307693,0,0.6666666666666667,0.23076923076923078,0.6666666666666667,0.20689655172413796,1,1,1,0,0,0,0,0,0,0,0
628,1,0.47058823529411764,1.0,0.0,1,0.6666666666666667,0.09615384615384616,0.5555555555555556,0.1509433962264151,1,1,1,0,0,0,0,0,0,0,0
629,1,0.23529411764705882,1.0,0.23076923076923078,0,0.6666666666666667,0.09615384615384616,0.6666666666666667,0.01818181818181818,1,1,1,0,0,0,0,0,0,1,0
630,1,0.23529411764705882,1.0,0.0,1,0.33333333333333326,0.3076923076923077,0.6666666666666667,0.12280701754385966,0,0,1,0,0,0,0,0,0,0,0
631,1,0.3529411764705882,1.0,0.3076923076923077,0,0.33333333333333326,0.7115384615384616,0.5555555555555556,0.10344827586206896,0,0,1,0,0,0,0,0,0,0,0
632,1,0.1764705882352941,1.0,0.15384615384615385,1,0.6666666666666667,1.0,0.5555555555555556,0.12244897959183673,0,0,1,0,0,0,0,0,0,0,0
633,1,0.2941176470588235,1.0,0.07692307692307693,1,0.6666666666666667,0.0,0.4444444444444445,0.02083333333333333,1,1,1,0,0,0,0,0,0,1,0
634,1,0.47058823529411764,1.0,0.0,0,0.33333333333333326,0.019230769230769232,0.5555555555555556,0.045871559633027525,1,1,1,0,0,0,0,0,0,0,0
635,1,0.4117647058823529,0.0,0.07692307692307693,0,0.6666666666666667,0.23076923076923078,0.4444444444444445,0.1076923076923077,1,1,1,0,0,0,0,0,0,1,0
636,1,0.5294117647058824,1.0,0.07692307692307693,0,0.6666666666666667,0.11538461538461539,0.5555555555555556,0.035502958579881665,1,1,1,0,0,0,0,0,0,0,0
637,1,0.47058823529411764,1.0,0.15384615384615385,0,0.9999999999999998,0.25,0.4444444444444445,0.03896103896103896,1,1,1,0,0,0,0,0,0,0,0
638,1,0.23529411764705882,1.0,0.07692307692307693,0,0.6666666666666667,0.2692307692307693,0.4444444444444445,0.09230769230769233,1,1,1,0,0,0,0,0,0,0,0
639,1,0.1764705882352941,1.0,0.15384615384615385,0,0.6666666666666667,0.75,0.6666666666666667,0.08108108108108109,0,0,1,0,1,0,0,0,0,0,0
640,1,0.4117647058823529,1.0,0.38461538461538464,1,0.33333333333333326,0.0,0.6666666666666667,0.012048192771084338,1,1,1,0,0,0,0,0,1,0,0
641,1,0.5294117647058824,1.0,0.0,1,0.33333333333333326,0.15384615384615385,0.6666666666666667,0.0703125,1,1,1,0,0,0,0,0,0,0,0
642,1,0.1764705882352941,1.0,0.07692307692307693,1,0.33333333333333326,0.0,0.6666666666666667,0.15555555555555556,1,1,1,0,0,0,0,0,1,0,0
643,1,0.4117647058823529,1.0,0.3076923076923077,1,0.33333333333333326,0.019230769230769232,0.4444444444444445,0.054545454545454536,1,1,1,0,0,0,0,0,0,0,0
644,1,0.5294117647058824,0.0,0.0,1,0.6666666666666667,0.25,0.6666666666666667,0.031914893617021274,1,1,1,0,1,0,0,0,0,0,0
645,1,0.23529411764705882,1.0,0.15384615384615385,1,0.6666666666666667,0.0,0.5555555555555556,0.03787878787878788,1,1,1,0,0,0,0,0,1,0,0
646,1,0.3529411764705882,1.0,0.07692307692307693,1,0.33333333333333326,0.15384615384615385,0.5555555555555556,0.01694915254237288,1,1,1,0,0,0,0,0,0,1,0
647,1,0.23529411764705882,1.0,0.07692307692307693,1,0.33333333333333326,0.42307692307692313,0.5555555555555556,0.12903225806451613,0,0,1,0,0,0,0,0,0,0,0
648,1,0.2941176470588235,0.0,0.07692307692307693,0,0.33333333333333326,0.34615384615384615,0.6666666666666667,0.075,0,0,1,0,0,1,0,0,0,0,0
649,1,0.2941176470588235,1.0,0.07692307692307693,1,0.33333333333333326,0.15384615384615385,0.5555555555555556,0.10909090909090907,1,1,1,0,0,0,0,0,1,0,0
650,1,0.4117647058823529,1.0,0.0,1,0.33333333333333326,0.07692307692307693,0.4444444444444445,0.04615384615384616,1,1,1,0,0,0,0,0,1,0,0
651,1,0.3529411764705882,1.0,0.23076923076923078,1,0.6666666666666667,0.2884615384615385,0.6666666666666667,0.09302325581395347,0,0,1,0,0,0,0,0,1,0,0
652,1,0.6470588235294117,1.0,0.15384615384615385,1,0.33333333333333326,0.019230769230769232,0.4444444444444445,0.5714285714285714,1,1,1,0,0,0,0,0,1,0,0
653,1,0.23529411764705882,1.0,0.0,1,0.6666666666666667,0.13461538461538464,0.4444444444444445,0.1111111111111111,1,1,1,0,0,0,0,0,0,0,0
654,1,0.1176470588235294,0.0,0.23076923076923078,0,0.6666666666666667,0.0,0.4444444444444445,0.04854368932038835,1,1,1,0,1,0,0,0,0,0,0
655,1,0.23529411764705882,1.0,0.23076923076923078,1,0.33333333333333326,0.5,0.6666666666666667,0.025,0,0,1,0,0,0,0,0,0,1,0
656,1,0.2941176470588235,1.0,0.07692307692307693,1,0.6666666666666667,0.019230769230769232,0.5555555555555556,0.04838709677419355,1,1,1,0,0,0,0,0,0,0,0
657,1,0.23529411764705882,1.0,0.0,1,0.33333333333333326,0.019230769230769232,0.5555555555555556,0.008695652173913044,1,1,1,0,0,0,0,0,0,1,0
658,1,0.2941176470588235,1.0,0.07692307692307693,0,0.33333333333333326,0.038461538461538464,0.5555555555555556,0.14285714285714285,1,1,1,0,0,0,0,0,1,0,0
659,1,0.3529411764705882,1.0,0.15384615384615385,1,0.33333333333333326,0.19230769230769232,0.6666666666666667,0.11320754716981132,1,1,1,0,0,0,0,0,1,0,0
660,1,0.4117647058823529,0.0,0.15384615384615385,1,0.33333333333333326,0.07692307692307693,0.5555555555555556,0.026490066225165563,1,1,1,0,0,0,0,0,0,0,0
661,1,0.3529411764705882,1.0,0.23076923076923078,1,0.33333333333333326,0.25,0.6666666666666667,0.012422360248447204,1,1,1,0,0,0,0,0,0,0,0
662,1,0.4117647058823529,1.0,0.0,1,0.33333333333333326,0.8653846153846154,0.5555555555555556,0.03971119133574008,0,0,1,0,0,0,0,0,1,0,0
663,1,0.4117647058823529,1.0,0.23076923076923078,0,0.6666666666666667,0.21153846153846156,0.4444444444444445,0.020202020202020204,1,1,1,0,0,0,0,0,0,0,0
664,1,0.6470588235294117,1.0,0.07692307692307693,1,0.33333333333333326,0.13461538461538464,0.6666666666666667,0.4166666666666667,1,1,1,0,0,0,0,0,0,0,0
665,1,0.23529411764705882,1.0,0.07692307692307693,1,0.6666666666666667,0.0,0.5555555555555556,0.0945945945945946,1,1,1,0,1,0,0,0,0,0,0
666,1,0.3529411764705882,1.0,0.0,0,0.33333333333333326,0.2692307692307693,0.5555555555555556,0.05882352941176471,1,1,1,0,0,0,0,0,0,0,0
667,1,0.6470588235294117,1.0,0.15384615384615385,1,0.33333333333333326,0.8076923076923077,0.5555555555555556,0.2,0,0,1,0,1,0,0,0,0,0,0
668,1,0.3529411764705882,1.0,0.0,0,0.33333333333333326,0.8846153846153847,0.5555555555555556,0.1836734693877551,0,0,1,0,0,0,0,0,1,0,0
669,1,0.5294117647058824,1.0,0.6153846153846154,1,0.6666666666666667,0.23076923076923078,0.5555555555555556,0.1,1,1,1,0,0,0,0,0,0,0,0
670,1,0.23529411764705882,1.0,0.07692307692307693,1,0.6666666666666667,0.25,0.4444444444444445,0.18,1,1,1,0,0,0,0,0,0,0,0
671,1,0.4117647058823529,1.0,0.07692307692307693,1,0.6666666666666667,0.11538461538461539,0.4444444444444445,0.021739130434782608,1,1,1,0,0,0,0,0,0,1,0
672,1,0.4117647058823529,1.0,0.15384615384615385,0,0.6666666666666667,0.2692307692307693,0.6666666666666667,0.05882352941176471,1,1,1,0,0,0,0,0,0,0,0
673,1,0.1764705882352941,1.0,0.07692307692307693,0,0.6666666666666667,0.2692307692307693,0.4444444444444445,0.11666666666666667,1,1,1,0,0,0,0,0,0,1,0
674,1,0.2941176470588235,1.0,0.23076923076923078,1,0.6666666666666667,0.46153846153846156,0.5555555555555556,0.14705882352941174,0,0,1,0,0,0,0,0,0,0,0
675,1,0.6470588235294117,1.0,0.0,1,0.6666666666666667,0.0,0.4444444444444445,0.4375,1,1,1,0,0,0,0,0,0,0,0
676,1,0.5882352941176471,1.0,0.15384615384615385,0,0.6666666666666667,0.8846153846153847,0.5555555555555556,0.42857142857142855,0,0,1,0,0,0,0,0,0,0,0
677,1,0.6470588235294117,1.0,0.15384615384615385,1,0.33333333333333326,0.21153846153846156,0.5555555555555556,0.06666666666666668,1,1,1,0,0,0,0,0,0,0,0
678,1,0.1764705882352941,1.0,0.0,1,0.33333333333333326,0.5192307692307693,0.5555555555555556,0.14583333333333334,0,0,1,0,0,0,0,0,0,0,0
679,1,0.2941176470588235,1.0,0.07692307692307693,1,0.33333333333333326,0.07692307692307693,0.6666666666666667,0.07547169811320754,1,1,1,0,1,0,0,0,0,0,0
680,1,0.2941176470588235,1.0,0.0,1,0.33333333333333326,0.6923076923076923,0.6666666666666667,0.05555555555555555,0,0,1,0,0,0,0,0,1,0,0
681,1,0.2941176470588235,1.0,0.07692307692307693,1,0.6666666666666667,0.8653846153846154,0.6666666666666667,0.11475409836065575,0,0,1,0,0,0,0,0,0,0,0
682,1,0.3529411764705882,1.0,0.07692307692307693,1,0.33333333333333326,0.2692307692307693,0.6666666666666667,0.049180327868852465,1,1,1,0,0,0,0,0,0,0,0
683,1,0.3529411764705882,1.0,0.07692307692307693,0,0.6666666666666667,0.19230769230769232,0.6666666666666667,0.04838709677419355,1,1,1,0,0,0,0,0,1,0,0
684,1,0.1176470588235294,1.0,0.23076923076923078,1,0.6666666666666667,0.09615384615384616,0.6666666666666667,0.0198019801980198,1,1,1,0,0,0,0,0,0,0,0
